"VolunteerID" "Activities" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyAccMag-mean()" "tGravityAccMag-mean()" "tBodyAccJerkMag-mean()" "tBodyGyroMag-mean()" "tBodyGyroJerkMag-mean()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-meanFreq()-X" "fBodyAcc-meanFreq()-Y" "fBodyAcc-meanFreq()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-meanFreq()-X" "fBodyAccJerk-meanFreq()-Y" "fBodyAccJerk-meanFreq()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-meanFreq()-X" "fBodyGyro-meanFreq()-Y" "fBodyGyro-meanFreq()-Z" "fBodyAccMag-mean()" "fBodyAccMag-meanFreq()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-meanFreq()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-meanFreq()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-meanFreq()" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-std()" "tGravityAccMag-std()" "tBodyAccJerkMag-std()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-std()" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyAccMag-std()" "fBodyBodyAccJerkMag-std()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroJerkMag-std()" "V2"
8 "STANDING" -0.106114996837037 -0.988815418148148 -0.938479429074074 -0.0979392024814815 -0.987690217222222 -0.958904114074074 0.00322153267648148 -0.989198879814815 -0.976442140740741 0.063688907 -0.972990379814815 -0.969421045555556 -0.0478483225666667 -0.981573085740741 -0.985508765185185 -0.940328026518519 -0.940328026518519 -0.982050835 -0.949806018148148 -0.984501276111111 -0.950362935555556 -0.98918374962963 -0.936231722777778 0.121181473814815 -0.455696586296296 -0.769914880333333 -0.979477193333333 -0.990414086851852 -0.97858173 0.0692831244296296 -0.540978326481481 -0.860166260555556 -0.975512276666667 -0.974200997592593 -0.968055495925926 0.0222011082111111 -0.289905959040741 -0.638971096592593 -0.946773692037037 -0.571308508759259 -0.977431376111111 -0.800384140481481 -0.957442152962963 -0.53959855837037 -0.981656592037037 -0.720306096111111 -0.926065255185185 -0.990252236851852 -0.938316233148148 -0.918293913703704 -0.988226458703704 -0.960472712037037 -0.982610899259259 -0.990784454259259 -0.975913540185185 -0.974118322407407 -0.975527380185185 -0.972204972777778 -0.989270900740741 -0.98309010037037 -0.988198786851852 -0.947844041481481 -0.947844041481481 -0.977634595185185 -0.957346398333333 -0.982916530555556 -0.919744963888889 -0.988512353333333 -0.950079067777778 -0.984465744444444 -0.987399516481481 -0.978419289259259 -0.975976456111111 -0.96946406462963 -0.973807334074074 -0.944096507222222 -0.982093131851852 -0.954461826666667 -0.982941726851852 5
8 "LAYING" -0.102245365611111 -0.94304121537037 -0.93489116 0.719831539259259 -0.918873192333333 -0.957990036481482 -0.0169218791344444 -0.973253042222222 -0.976520952037037 0.13818830737037 -0.965204017592593 -0.952039385740741 -0.0694123150925926 -0.969924077407407 -0.974186451851852 -0.919475203824074 -0.919475203824074 -0.968292291111111 -0.92896628462963 -0.973939062222222 -0.944269514074074 -0.940125298333333 -0.931236756962963 0.192435787087778 0.124629569203704 -0.113879608111111 -0.962111136666667 -0.975959911481481 -0.979170881666667 0.120248739635185 -0.467391794648148 -0.806719805925926 -0.967461239074074 -0.967846360740741 -0.950316470925926 0.213568382200185 0.140446785851852 -0.121836323444444 -0.925429731259259 -0.41579687962963 -0.958237637037037 -0.821062733111111 -0.937835929444444 -0.430142473203704 -0.967863170925926 -0.769682807462963 -0.932491454407407 -0.945418939814815 -0.932243176962963 -0.94183626337037 -0.920075441666667 -0.958720392222222 -0.96608757462963 -0.97585190462963 -0.976887623333333 -0.96758975462963 -0.967480663148148 -0.956342956481481 -0.987601203703704 -0.973609837222222 -0.978310559074074 -0.919421427777778 -0.919421427777778 -0.959821152777778 -0.93385922037037 -0.966103147962963 -0.931146497518519 -0.951487882222222 -0.950777089074074 -0.968699222962963 -0.969273894259259 -0.978735621666667 -0.970671966481481 -0.963017369444444 -0.958808158888889 -0.923495477666667 -0.970936226666667 -0.939309007777778 -0.975220707777778 6
9 "WALKING" -0.110820512307692 -0.238353562692308 -0.201696960826923 -0.115856121080385 -0.980971973653846 -0.971242423076923 0.00414762740192308 -0.206733787961538 -0.276929933846154 0.111629779896154 -0.476163506730769 -0.467054167884615 -0.0633406620592308 -0.526985309038462 -0.549200228076923 -0.438346066346154 -0.438346066346154 -0.321795386865385 -0.432959258653846 -0.609909460384615 -0.250806259788462 -0.218019977423077 -0.223972558596154 0.0237831761442308 0.0289310872669231 -0.353660302596154 -0.399541245192308 -0.170228340134423 -0.228380473480769 -0.366570477826923 0.179261330969231 -0.325151212932692 -0.240222512134615 -0.507404512692308 -0.490990336346154 -0.152103721057692 -0.151823479534615 -0.509778865538462 -0.385332499423077 -0.772993254038462 -0.339955324980769 -0.0195931503596154 -0.518834853076923 -0.670427065730769 -0.619287591730769 -0.169284699697885 -0.0579636469030769 -0.274019834615385 -0.212359889865385 -0.955523995576923 -0.981191667692308 -0.9717128725 -0.409764526153846 -0.144142941961538 -0.212668852019231 -0.265683521346154 -0.477721646346154 -0.497525716346154 -0.457881494038462 -0.533228818846154 -0.542833871153846 -0.320899640326923 -0.320899640326923 -0.363652335576923 -0.5262853475 -0.620883290961538 -0.0337965256573077 -0.203955246984615 -0.220900728346154 -0.419104362884615 -0.127951391203904 -0.331994378653846 -0.342367223269231 -0.406706326153846 -0.484104669038462 -0.669621863461539 -0.318302407730769 -0.616277941346154 -0.593319222307692 1
9 "WALKING_UPSTAIRS" -0.125219003959184 -0.36144437755102 -0.302206203816327 -0.266009866857143 -0.954383557142857 -0.901317321632653 0.00766046602367347 -0.335291644693878 -0.586147012244898 0.14569462592449 -0.343976630734694 -0.400859067959184 -0.0236327911183673 -0.660419534285714 -0.708604774693878 -0.486709457755102 -0.486709457755102 -0.474557246938775 -0.359091064081633 -0.756373094081633 -0.384710423408163 -0.369815777346939 -0.297641062755102 -0.215203992816327 -0.278053382591837 -0.704393117142857 -0.615125710612245 -0.327421989591837 -0.590112916530612 -0.547022216326531 0.000883449875510203 -0.502409311055102 -0.327698671183673 -0.361626377102041 -0.352033091612245 -0.507490866734694 0.0639090328322449 -0.286624462040816 -0.377528037959184 -0.761357658163265 -0.411633873469388 -0.592811698081633 -0.423246830714286 -0.621321914157143 -0.740162925102041 -0.789555753265306 -0.253434083542857 -0.402154409387755 -0.295573615714286 -0.89407107877551 -0.954435607755102 -0.904171402653061 -0.647296002040816 -0.309042786918367 -0.54590394244898 -0.138176481058776 -0.342788586163265 -0.406536974489796 -0.65711420122449 -0.652088643469388 -0.707098081632653 -0.319779456326531 -0.319779456326531 -0.44384056755102 -0.449711719571429 -0.761006690204082 -0.244081808302041 -0.261493769693878 -0.335902906122449 -0.677831082857143 -0.255612595530612 -0.614055830408163 -0.165554554220408 -0.323057719693878 -0.449646994693878 -0.671773153673469 -0.574947615102041 -0.532846508979592 -0.832796076530612 2
9 "WALKING_DOWNSTAIRS" -0.0910278793952381 0.213392270547619 -0.208310705504762 -0.082276174942619 -0.952141220714286 -0.936306558809524 0.00262568854761905 0.017623342197619 -0.3094424725 0.116804400690476 -0.396429197952381 -0.340765233142857 -0.0678080598785714 -0.509669314047619 -0.448602451190476 0.053675263752381 0.053675263752381 0.00852368556666667 -0.250500375542857 -0.49337422452381 -0.103705822657857 0.250488758869048 -0.273561385142857 -0.0424266601952381 0.0760437169761905 -0.275984009678333 -0.293677789595238 0.00938224337142857 -0.355981821428571 -0.330318261928571 -0.0470203306952381 -0.530575265404762 -0.250686586719048 -0.423558773952381 -0.364282565714286 -0.115191992546667 0.0259912707142857 -0.303540136788095 0.32087790447619 -0.735296219285714 0.0743221814166667 -0.155145848571429 -0.352978308571429 -0.732193125 -0.459986449142857 -0.403224674459524 -0.00771530035714285 0.118335010390476 -0.241144677030952 -0.876641297380952 -0.953754701666667 -0.93777135 -0.359513362761905 -0.0168789911071429 -0.305678861619048 -0.279685150191905 -0.403840823119048 -0.38589885952381 -0.417239550952381 -0.510942580238095 -0.483619130714286 0.283855002371429 0.283855002371429 -0.110531985261905 -0.364839745190476 -0.479940495 -0.0349494927142857 0.259879249197619 -0.213576623880952 -0.425377408333333 0.14116754502381 -0.34065183197619 -0.356561471714286 -0.383668818459524 -0.361781231261905 -0.278698249309524 0.0135561941428571 -0.513555078809524 -0.492626788571429 3
9 "SITTING" -0.07537846886 -0.9572277914 -0.875141405 0.085263099144 -0.9552804062 -0.94645197 -0.008674672651 -0.9645358564 -0.9567775448 0.0807919285908 -0.9590200492 -0.9191882264 -0.052841489994 -0.9645323452 -0.9719274472 -0.8745858716 -0.8745858716 -0.9577570712 -0.8949568358 -0.9706900718 -0.8922013438 -0.956903459 -0.86761360746 -0.1317488734546 -0.34209915556 -0.6713599657 -0.9575269752 -0.9666604036 -0.9585229866 -0.267665734806 -0.40329066078 -0.7884209736 -0.940312313 -0.9618360162 -0.910583361 -0.17324215306 -0.34079507824 -0.6660534592 -0.876897172 -0.58487678432 -0.9474742358 -0.63044777698 -0.9181058078 -0.4164685885 -0.9650287358 -0.57533498376 -0.83200187268 -0.9616477008 -0.87424253746 -0.88585411242 -0.9557381896 -0.948829247 -0.9618894376 -0.9704522674 -0.9574050786 -0.9301768338 -0.962992973 -0.9208380104 -0.9687388914 -0.9673461406 -0.976076578 -0.8869064906 -0.8869064906 -0.9454881812 -0.9229594832 -0.9643486286 -0.818001834824 -0.9580718066 -0.8990739126 -0.9649413418 -0.958128316 -0.9593685296 -0.9341874784 -0.9515004442 -0.936442652 -0.8899295552 -0.9559186826 -0.9039050264 -0.9677225652 4
9 "STANDING" -0.0952747481333333 -0.975741252444444 -0.938635759333333 0.00914769235555555 -0.989103160444444 -0.972573867555556 -0.004700785502 -0.969973398888889 -0.963849332888889 0.0992409332222222 -0.921990612 -0.946046640444444 -0.0575743131488889 -0.949105691555556 -0.975036530444444 -0.942209920444444 -0.942209920444444 -0.967345350666667 -0.901227036222222 -0.968294012666667 -0.941686874222222 -0.977579248444444 -0.938790016888889 0.000165424148888888 -0.511792875784444 -0.858685095333333 -0.967129200444444 -0.971278823333333 -0.968234579555556 -0.128067958244444 -0.373243925333333 -0.772308748444444 -0.941510336 -0.924738576444444 -0.941950576888889 -0.16576126334 -0.16471528842 -0.516157955088889 -0.940013978222222 -0.603837977288889 -0.961039891333333 -0.665113909213333 -0.910823586222222 -0.582191977044444 -0.962126776888889 -0.639508432777778 -0.919295805777778 -0.980558838 -0.940488955777778 -0.932245295111111 -0.989366848444444 -0.972834007777778 -0.970584264666667 -0.971628996222222 -0.963527507555555 -0.939889737333333 -0.926919227111111 -0.952094309111111 -0.969726483555556 -0.952161318666667 -0.977724770666667 -0.937419289555556 -0.937419289555556 -0.960173134888889 -0.923317472 -0.966651197555556 -0.913896832222222 -0.970062013111111 -0.942161581777778 -0.972588748666667 -0.964401357111111 -0.968464875111111 -0.944942811777778 -0.915737771333333 -0.948800374 -0.949319485777778 -0.967263320888889 -0.919399917555556 -0.967773989333333 5
9 "LAYING" -0.10754972144 -0.94233309 -0.9162927764 0.9578730416 -0.9218210626 -0.9699944882 -0.0070536778584 -0.9647404702 -0.9639966798 0.101275010682 -0.9422465098 -0.9266185314 -0.0569490475 -0.945329035 -0.9621702422 -0.923290547114 -0.923290547114 -0.960056587 -0.8928114554 -0.9582551896 -0.9459190006 -0.9409810272 -0.9128367508 0.17810728092 0.03590375336 -0.28028001574 -0.955909215 -0.9686013042 -0.966634136 -0.094374360132 -0.43256303076 -0.7985394534 -0.9598150092 -0.9463891504 -0.9231319366 -0.055125413678 -0.21289581492 -0.51784503854 -0.9215732614 -0.47607278294 -0.9514344138 -0.621387831818 -0.902421547 -0.5052705871016 -0.949150455 -0.54830498278 -0.9407072854 -0.94676803 -0.9185151018 -0.9712046902 -0.9239076792 -0.9703689336 -0.958562455 -0.9669566892 -0.9635751118 -0.9615953704 -0.9470797636 -0.9330202044 -0.9770761602 -0.9514617038 -0.967586132 -0.9185757418 -0.9185757418 -0.9515602078 -0.909709609 -0.953870535 -0.9419711636 -0.9429711056 -0.9285935844 -0.9597147176 -0.9603965374 -0.967372713 -0.965686312 -0.9304446418 -0.9324691552 -0.93552162402 -0.960805511 -0.9105420518 -0.95680315 6
10 "WALKING" -0.109057512132075 -0.178709734396226 -0.0227431651698113 0.0549276242264151 -0.974435158113208 -0.971114719811321 -0.0162953195396226 -0.0521991013207547 0.0750804952113207 0.0986695731160377 -0.414205475283019 -0.250853318679245 -0.0611262928849057 -0.366063723207547 -0.509683327924528 -0.29065823009434 -0.29065823009434 -0.0382092248715094 -0.322770952830189 -0.516205243962264 -0.41218272245283 -0.206366497226415 -0.129775706316981 0.25896796635283 -0.312034730754717 -0.735362443962264 -0.464020508867925 -0.0791518267107547 0.0484867672264151 0.0557990906603774 -0.0805457673849057 -0.522045259622641 -0.108530029881132 -0.458292932830189 -0.204392821584906 -0.129800372109434 -0.127485016041509 -0.447576288679245 -0.204657727362264 -0.820531587924528 0.104409643150943 -0.547734172264151 -0.415767771320755 -0.828828299622641 -0.475174984150943 -0.59558960245283 -0.395645072075472 -0.24733005790566 -0.0833112748886792 -0.957862728301887 -0.974889536981132 -0.971651198679245 -0.511662905849057 -0.0556319089849057 0.037595006109434 -0.174524868603774 -0.419272329622641 -0.229262505396226 -0.329079492641509 -0.343898269811321 -0.532413083962264 -0.133578548773585 -0.133578548773585 0.0102632945471698 -0.449775253207547 -0.553860333962264 -0.435304215660377 -0.0656030473007547 -0.0213778451320755 -0.558512650188679 0.0717956619245283 0.0324503463315094 -0.273292866226415 -0.332955431886792 -0.375721868867925 -0.589436532830189 -0.151692934801887 -0.621213076603774 -0.569645598679245 1
10 "WALKING_UPSTAIRS" -0.118180420834043 -0.161591924234043 -0.00555287692765957 0.0227527702016383 -0.959216072340425 -0.937039417446809 -0.0513375831851064 -0.187220175510638 -0.177803083425532 0.0879664182957447 -0.308534708121277 0.0411724668680851 -0.036502173787234 -0.427291343617021 -0.60462905787234 -0.299405033617021 -0.299405033617021 -0.296263859893617 -0.018410212212766 -0.639660338510638 -0.301206408085106 -0.171957349438298 -0.051628469647234 -0.289969419042553 -0.0214817691212766 -0.378775598574468 -0.553230667234043 -0.247598320858298 -0.202796129097872 -0.328583308468085 -0.333268645851064 -0.756758414468085 -0.262763367170213 -0.34130162006383 0.171735785297872 -0.135478697270213 -0.110519491638298 -0.463544469659574 -0.230683346212766 -0.754972782978723 -0.212984425446809 -0.710475794255319 -0.128509983978723 -0.604090384468085 -0.614759832553191 -0.751719692765957 -0.0738744931340426 -0.215119113212766 -0.0166283664148936 -0.864745838297872 -0.960820662978723 -0.937343112340426 -0.607520480212766 -0.181765060444681 -0.139297660638298 -0.320509332297872 -0.320173713744681 0.0631646067595745 -0.482244799361702 -0.413872624468085 -0.613129002978723 -0.117139764634043 -0.117139764634043 -0.163838459957447 -0.229813780765957 -0.618807055744681 -0.0342347233914894 -0.109265107006383 -0.0216145403978723 -0.662894135319149 -0.0766956422638298 -0.219218753274468 -0.403822082765957 -0.233978385808511 -0.196179888840426 -0.565543343617021 -0.465909589574468 -0.264089608302128 -0.723899590851064 2
10 "WALKING_DOWNSTAIRS" -0.110848597247368 0.295733547631579 0.00407915363157895 0.0418715409263158 -0.939267613157895 -0.937003823684211 0.000152617173684209 0.223275806105263 -0.105020355562895 0.0724433685578947 -0.304745377026316 -0.311407525263158 -0.0720413112078947 -0.416986139210526 -0.471650977631579 0.0406740812868421 0.0406740812868421 0.063710069831579 -0.215889363886842 -0.519025839736842 -0.157728357742105 0.324957743157895 -0.0633337717526316 0.257067314407895 0.202046367328421 -0.108806520692105 -0.240679035428947 0.156912678626316 -0.153355802565789 0.0189821663447368 -0.157998640394737 -0.592479896315789 0.0391366814342105 -0.339514358157895 -0.343237004473684 -0.0448928718421053 0.0153066512447368 -0.258770014947368 0.120839970868421 -0.644518287105263 0.122691750894737 -0.391226715578947 -0.303587396652632 -0.759637024210526 -0.496849663421053 -0.547712023026316 -0.183557562032895 0.238117344078947 -0.0266684508105263 -0.902085224736842 -0.939334077631579 -0.938204574210526 -0.318188417289474 0.255722136315789 -0.06076858145 -0.0353021837 -0.312296409592105 -0.313823051842105 -0.227137389605263 -0.393010115 -0.494600542894737 0.167818246 0.167818246 0.0606850479726316 -0.303469567368421 -0.493140311315789 -0.268686170263158 0.286956700894737 -0.0104158895289474 -0.396147929736842 0.373114657894737 -0.145229198473684 -0.1503916379 -0.2539319895 -0.364762937368421 -0.295599941947368 -0.0646053313052632 -0.488711921605263 -0.569261371052632 3
10 "SITTING" -0.104253238796296 -0.982901825925926 -0.917979529962963 0.20253457287037 -0.973128354074074 -0.935690006481481 -0.00499566427666667 -0.988946414074074 -0.980756789814815 0.0745958869444444 -0.988873097222222 -0.984373304814815 -0.048941191502963 -0.992326657222222 -0.992584494814815 -0.944983727592593 -0.944983727592593 -0.986532775185185 -0.956751771481481 -0.99290007962963 -0.97464465462963 -0.982242427777778 -0.912838063018519 0.23364402002912 -0.29586239192963 -0.610575069817963 -0.986056767777778 -0.989550917407407 -0.982045591111111 0.117530736503704 -0.4854874395 -0.813129471481482 -0.96539546962963 -0.989712360740741 -0.983579646666667 -0.084443595962963 -0.411773707222222 -0.6823044419 -0.949595968518519 -0.64065644037037 -0.982226044259259 -0.780025093203704 -0.96923113462963 -0.383318637222222 -0.990854364074074 -0.804067012962963 -0.967826981666667 -0.984285968148148 -0.916248878703704 -0.966898520555556 -0.974069460925926 -0.938546448703704 -0.988255803703704 -0.989942966666667 -0.980115413888889 -0.960445962037037 -0.989436990740741 -0.984778768333333 -0.990259813148148 -0.993434527962963 -0.993897311666667 -0.949220281111111 -0.949220281111111 -0.98372095537037 -0.967589933888889 -0.991281284444444 -0.966121042592593 -0.98407962037037 -0.939395525925926 -0.98911086 -0.986881582222222 -0.982866841111111 -0.962418559814815 -0.988109303888889 -0.987191856851852 -0.949277040925926 -0.985423643518519 -0.957998640555556 -0.992345018703704 4
10 "STANDING" -0.107964083931818 -0.978403481818182 -0.919561843409091 0.0346980210431818 -0.991259485 -0.975410724090909 -0.00485841031477273 -0.964311490454545 -0.941328663409091 0.103251560681818 -0.929895057954545 -0.958861164090909 -0.0584162547045455 -0.950367548409091 -0.976445016590909 -0.946125056818182 -0.946125056818182 -0.959504946818182 -0.915446674545455 -0.968539220909091 -0.955272383863636 -0.982949246136364 -0.921860476590909 0.0776098480747727 -0.576146184340909 -0.880688133636364 -0.972241512272727 -0.968612135909091 -0.944847393636364 0.00562873853409091 -0.432248808802273 -0.798457430681818 -0.950915730909091 -0.932273942727273 -0.958399857954545 -0.0988874452431818 -0.108180464370455 -0.46195376325 -0.940874745 -0.620447264090909 -0.949719224090909 -0.684584117022727 -0.922408898863636 -0.572889747227273 -0.9617729225 -0.612473792295455 -0.941271440454545 -0.984416503181818 -0.925313610909091 -0.959579657727273 -0.991358559772727 -0.975738334318182 -0.9764306 -0.96911274 -0.942607300681818 -0.953681099545455 -0.934978967954545 -0.965076744318182 -0.969051030681818 -0.955106734318182 -0.980111612045454 -0.928443326136364 -0.928443326136364 -0.943155129772727 -0.932034065454545 -0.962786686590909 -0.938098683181818 -0.976627932727273 -0.919964191136364 -0.979428729090909 -0.959497702272727 -0.946887156136364 -0.958901257272727 -0.920014388863636 -0.961813777272727 -0.955462499772727 -0.959567140227273 -0.930165920227273 -0.968222577045455 5
10 "LAYING" -0.117168642362069 -0.968283685 -0.946454302068966 -0.031121624137931 -0.954531941896552 -0.966701156034483 0.00716689586275862 -0.978007466724138 -0.966930793448276 0.104720478344828 -0.961713199827586 -0.953660207586207 -0.0590744912758621 -0.965900578103448 -0.966621040344828 -0.944965189655172 -0.944965189655172 -0.972016680344828 -0.924510234137931 -0.964437568965517 -0.964300845172414 -0.96796803862069 -0.946229148258621 0.317328874567241 -0.287824792793103 -0.617615529103448 -0.972592212931034 -0.978904364137931 -0.968120692241379 0.146112721943103 -0.278906093508621 -0.677256422189655 -0.969755777241379 -0.96454456637931 -0.953453496551724 0.157620505460345 -0.37736648412931 -0.660942356413793 -0.948470481034483 -0.630092490844828 -0.963152197758621 -0.746607867810345 -0.930828794655172 -0.689278438827586 -0.957624963793103 -0.652761302258621 -0.95947148637931 -0.971360300862069 -0.947498060982759 -0.963045642431035 -0.955430987068966 -0.966755380344828 -0.976256662586207 -0.979247219482759 -0.96846738637931 -0.971940597413793 -0.966329291206897 -0.958405404310345 -0.983949302758621 -0.970005908275862 -0.970059186551724 -0.943246399827586 -0.943246399827586 -0.965782801551724 -0.934031806206897 -0.959999521724138 -0.959813667810345 -0.967564717068966 -0.9551597 -0.978582339137931 -0.974992943103448 -0.968961965172414 -0.975298797068965 -0.956683402931034 -0.954465266206897 -0.9491103215 -0.970987667068966 -0.938707102413793 -0.964784432758621 6
11 "WALKING" -0.106096304033898 -0.422842071864407 -0.0522120750440678 0.134053215101695 -0.98110101440678 -0.966240553559322 -0.013364827779661 -0.428516343559322 -0.181419230254237 0.0843744495507542 -0.596346930847458 -0.499625287288136 -0.0342677451 -0.541616397118644 -0.737993755932203 -0.536362931864407 -0.536362931864407 -0.419657111016949 -0.50027263440678 -0.758969506610169 -0.616402910169492 -0.433703311525424 -0.0966068285372881 0.0404557559132203 -0.245196742355932 -0.658430057966102 -0.69259387220339 -0.45394304 -0.170177403123729 -0.0923919508661017 -0.283338063559322 -0.751950019830508 -0.398293336610169 -0.623150268983051 -0.453663184067797 -0.184065788254237 -0.266818991922034 -0.608615063050847 -0.495356495423729 -0.781842657457627 -0.364305373220339 -0.479202107667797 -0.553278571355932 -0.727974020355932 -0.738939143220339 -0.687857339830508 -0.530626311355932 -0.456440630677966 -0.0459708287983051 -0.960852684067797 -0.981687906779661 -0.966715959661017 -0.720654731186441 -0.425331068813559 -0.110104735310169 -0.434178202542373 -0.612341560847458 -0.498423879661017 -0.551079942542373 -0.507631271355932 -0.731824821016949 -0.424072520847458 -0.424072520847458 -0.442272067627119 -0.624743022372881 -0.769237999152542 -0.523093394915254 -0.33396599779661 -0.0450551842625424 -0.747564612033898 -0.333495272881356 -0.207478006813559 -0.498554639491525 -0.514514910338983 -0.568166497118644 -0.731561815762712 -0.506925491525424 -0.665513612372881 -0.808113111864407 1
11 "WALKING_UPSTAIRS" -0.106797216481481 -0.238802959018519 -0.103167501868519 0.146633747092593 -0.953463105740741 -0.924360832962963 -0.0151463896833333 -0.452961683518519 -0.428119229814815 0.0638054379968518 -0.501331630185185 -0.28204453962963 -0.046076149625 -0.660431336111111 -0.809459436666667 -0.37101111537037 -0.37101111537037 -0.524512016296296 -0.310487452242593 -0.813193265185185 -0.551742083518519 -0.198733655611111 -0.0885048145574074 -0.486549897222222 0.273458380024074 -0.0155598148277778 -0.765387905555556 -0.458255021296296 -0.437276328518518 -0.482497119833333 -0.00237970619703704 -0.478204468481481 -0.674671878518519 -0.517811645740741 -0.153787850538889 -0.183328377796296 0.00343501648888889 -0.292474716457407 -0.272591277222222 -0.663395905555556 -0.470982676851852 -0.388811552183333 -0.398447007777778 -0.509452920555556 -0.787289202407407 -0.789635698518519 -0.203369399185185 -0.293610542592593 -0.101750738833333 -0.906933171111111 -0.955696621296296 -0.924482505740741 -0.785359167222222 -0.432053431666667 -0.395660321851852 -0.694658851666667 -0.511461123333333 -0.276575659814815 -0.777173388518518 -0.654225884074074 -0.813791553333333 -0.238797205907407 -0.238797205907407 -0.491523316111111 -0.487441010925926 -0.795792982777778 -0.113701770190741 -0.248563307314815 -0.179224761922037 -0.803845087037037 -0.390341160925926 -0.451649318148148 -0.729928728518519 -0.474016609814815 -0.513989532592593 -0.564281131111111 -0.554194195925926 -0.448626511425926 -0.858500097407407 2
11 "WALKING_DOWNSTAIRS" -0.111070149978261 0.142456557034783 0.0708122725543478 0.132371684891304 -0.954497498695652 -0.926310469565217 -0.0225208905847826 -0.0834212653347826 -0.126816662141304 0.057524457376087 -0.374069023580435 -0.495911719565217 -0.0373048405934783 -0.53437494826087 -0.684593318695652 -0.0472992449080435 -0.0472992449080435 -0.147705789782609 -0.289940317404348 -0.687669637391304 -0.377624755652174 0.179906764395652 0.0262777181065217 0.00531445170652174 0.163377023326087 -0.170630027 -0.530225529130435 -0.12834163051087 -0.130443829826087 -0.244414661282609 -0.0653539315456522 -0.484961864543478 -0.273459111956522 -0.397722757934783 -0.481127494565217 -0.150480042398261 -0.0733721206304348 -0.384362586 0.0612370567713044 -0.720648167608696 -0.0800806630434783 -0.531470968695652 -0.355307428521739 -0.624534779065217 -0.651440272391304 -0.820990264782609 -0.324026938043478 0.0979637965434783 0.0110374284543478 -0.925814906086956 -0.956013880217391 -0.926128815652174 -0.579710482173913 -0.0508330392478261 -0.123474616923913 -0.318959594782609 -0.390237959347826 -0.501251466521739 -0.480559152608696 -0.542094490434783 -0.686886745652174 0.0993651788108696 0.0993651788108696 -0.188156885891304 -0.403065976086957 -0.696911157608696 -0.348626581521739 0.128395497763043 0.0771122671733478 -0.628902742826087 0.00260281119869565 -0.160202279130435 -0.397220471086957 -0.313483076847826 -0.518972068478261 -0.399009353695652 -0.293132060730435 -0.438741226247826 -0.77931016826087 3
